category,country,state,subCategory,profit,sales
Technology,Cameroon,Centre,Phones,61.62,246.6
Technology,Cameroon,Centre,Machines,949.38,3338.16
Technology,Cameroon,Centre,Copiers,46.26,192.78
Technology,Cameroon,Centre,Accessories,389.31,1369.23
Technology,Togo,Centrale,Accessories,6.12,40.92
Technology,Philippines,Central Luzon,Copiers,191.2845,3414.6645
Technology,Philippines,Central Luzon,Accessories,-.588000000,31.152
Technology,South Sudan,Central Equatoria,Phones,19.92,667.32
Technology,South Sudan,Central Equatoria,Copiers,166.44,378.3
Technology,Paraguay,Central,Phones,98.28,820.08
Technology,Paraguay,Central,Machines,10,55.56
Technology,Paraguay,Central,Copiers,-1.27248,634.96752
Technology,Paraguay,Central,Accessories,56.4,229.4
Technology,Nepal,Central,Phones,124.98,1030.77
Technology,Nepal,Central,Copiers,311.46,759.66
Technology,Kenya,Central,Accessories,13.26,82.98
Technology,Ghana,Central,Accessories,17.01,53.16
Technology,Brazil,Ceará,Phones,139.644,1290.684
Technology,Brazil,Ceará,Copiers,-1227.74516,2558.33484
Technology,Brazil,Ceará,Accessories,-301.248,590.752
Technology,Spain,Catalonia,Phones,89.775,3319.785
Technology,Spain,Catalonia,Machines,52.287,3690.657
Technology,Spain,Catalonia,Copiers,747.81,4105.71
Technology,Spain,Catalonia,Accessories,618,3251.79
Technology,Spain,Castile-La Mancha,Machines,-90.567,815.103
Technology,Spain,Castile-La Mancha,Copiers,1449.72,4150.2
Technology,Spain,Castile-La Mancha,Accessories,27.63,92.16
Technology,Spain,Castile and León,Phones,504.312,10212.912
Technology,Spain,Castile and León,Machines,137.202,969.732
Technology,Spain,Castile and León,Copiers,178.26,1030.98
Technology,Austria,Carinthia,Copiers,793.8,1846.11
Technology,Venezuela,Carabobo,Phones,-216.72,764.82
Technology,Venezuela,Carabobo,Copiers,-299.08588,475.37412
Technology,Venezuela,Carabobo,Accessories,-44.84,206.76
Technology,Colombia,Caquetá,Copiers,103.28268,288.08268
Technology,New Zealand,Canterbury,Phones,784.14,4398.9
Technology,New Zealand,Canterbury,Machines,324.87,1503.39
Technology,New Zealand,Canterbury,Copiers,614.28,2959.5
Technology,New Zealand,Canterbury,Accessories,329.76,1198.68
Technology,Spain,Cantabria,Phones,141.942,580.932
Technology,Spain,Cantabria,Machines,26.646,75.006
Technology,Mexico,Campeche,Copiers,247.1624,1455.8824
Technology,Italy,Campania,Phones,-583.368,1495.512
Technology,Italy,Campania,Machines,-722.598,1449.162
Technology,Italy,Campania,Copiers,1289.64,4478.25
Technology,Italy,Campania,Accessories,988.5,2861.58
Technology,Cuba,Camagüey,Phones,1062.84,3435.08
Technology,Cuba,Camagüey,Copiers,679.38268,2034.58268
Technology,Cuba,Camagüey,Accessories,330,704.94
Technology,United States,California,Phones,6309.1197,67964.536
Technology,United States,California,Machines,4175.4087,29492.016
Technology,United States,California,Copiers,7889.8519,24559.52
Technology,United States,California,Accessories,11095.6565,37255.01
Technology,Colombia,Caldas,Phones,50,217.6
Technology,Colombia,Caldas,Copiers,107.67516,870.67516
Technology,Italy,Calabria,Accessories,280.62,738.63
Technology,Philippines,Calabarzon,Phones,-217.92,2623.68
Technology,Philippines,Calabarzon,Machines,-9.630000000,1195.11
Technology,Philippines,Calabarzon,Copiers,-285.732,1105.338
Technology,Philippines,Calabarzon,Accessories,-318.807,781.143
Technology,Mozambique,Cabo Delgado,Accessories,7.32,88.65
Technology,Iran,Bushehr,Machines,93.6,624.96
Technology,South Korea,Busan,Phones,-1094.34,1272.42
Technology,South Korea,Busan,Copiers,-302.355,539.775
Technology,Turkey,Bursa,Phones,-511.596,490.164
Technology,Turkey,Bursa,Accessories,-90.216,76.764
Technology,France,Burgundy,Phones,-19.479,150.501
Technology,France,Burgundy,Accessories,106.02,672.6
Technology,Bulgaria,Burgas,Phones,4.59,153.12
Technology,Zimbabwe,Bulawayo,Phones,-217.206,123.714
Technology,Zimbabwe,Bulawayo,Machines,-113.979,93.141
Technology,Zimbabwe,Bulawayo,Copiers,-371.04,444.96
Technology,Zimbabwe,Bulawayo,Accessories,-59.562,77.688
Technology,Argentina,Buenos Aires,Phones,-715.616,5562.024
Technology,Argentina,Buenos Aires,Machines,-11.888,39.552
Technology,Argentina,Buenos Aires,Copiers,-1272.73556,5484.72444
Technology,Argentina,Buenos Aires,Accessories,-81.216,1754.424
Technology,Hungary,Budapest,Machines,218.49,1046.13
Technology,Hungary,Budapest,Copiers,624.12,2436.54
Technology,Hungary,Budapest,Accessories,25.44,299.94
Technology,Russia,Bryansk,Phones,10.44,80.46
Technology,Russia,Bryansk,Machines,266.4,1065.96
Technology,Russia,Bryansk,Accessories,6.21,47.82
Technology,France,Brittany,Phones,813.999,3006.399
Technology,France,Brittany,Machines,1147.233,4721.223
Technology,France,Brittany,Copiers,619.392,5280.132
Technology,France,Brittany,Accessories,130.26,448.92
Technology,Canada,British Columbia,Machines,152.34,919.62
Technology,Canada,British Columbia,Copiers,224.76,817.86
Technology,Belarus,Brest,Phones,30.54,169.68
Technology,Belarus,Brest,Copiers,236.52,503.4
Technology,Germany,Bremen,Phones,1299.18,4230.39
Technology,Germany,Bremen,Machines,721.74,2958.42
Technology,Germany,Bremen,Copiers,589.2,1900.95
Technology,Germany,Bremen,Accessories,506.82,1637.25
Technology,Romania,Brasov,Phones,27.75,126.15
Technology,Romania,Brasov,Machines,10.44,261.03
Technology,Romania,Brasov,Copiers,14.28,142.89
Technology,Germany,Brandenburg,Phones,75.6,840.9
Technology,Germany,Brandenburg,Machines,184.35,575.25
Technology,Germany,Brandenburg,Accessories,936.6,2189.76
Technology,Romania,Braila,Copiers,83.31,170.04
Technology,Portugal,Braga,Machines,-156.6,186.3
Technology,Colombia,Boyacá,Copiers,29.386,505.986
Technology,Romania,Botosani,Machines,112.68,512.34
Technology,Nigeria,Borno,Machines,-339.873,235.917
Technology,Nigeria,Borno,Copiers,-375.246,184.644
Technology,Nigeria,Borno,Accessories,-22.92,18.54
Technology,Turkey,Bolu,Phones,-289.032,268.848
Technology,Colombia,Bolívar,Copiers,51.14792,1822.38792
Technology,Colombia,Bolívar,Accessories,8.16,26.36
Technology,Venezuela,Bolivar,Phones,-50.796,332.424
Technology,Venezuela,Bolivar,Accessories,32.660000000,490.26
Technology,Colombia,Bogota,Phones,152.96,1256.34
Technology,Colombia,Bogota,Machines,397.92,1202.08
Technology,Colombia,Bogota,Copiers,835.04976,3408.28976
Technology,Colombia,Bogota,Accessories,487.2,2134.16
Technology,Madagascar,Boeny,Copiers,185.52,378.66
Technology,Madagascar,Boeny,Accessories,66.24,414.36
Technology,Guinea-Bissau,Bissau,Phones,114.81,1276.35
Technology,Guinea-Bissau,Bissau,Machines,5.94,74.52
Technology,Guinea-Bissau,Bissau,Accessories,243.42,517.92
Technology,Kyrgyzstan,Bishkek,Phones,197.4,493.56
Technology,Kyrgyzstan,Bishkek,Machines,217.8,506.64
Technology,Kyrgyzstan,Bishkek,Accessories,13.17,29.28
Technology,Chile,Biobio,Copiers,251.6934,721.8534
Technology,Chile,Biobio,Accessories,106.56,343.8
Technology,Turkey,Bingol,Phones,-386.436,515.184
Technology,Turkey,Bingol,Copiers,-198.828,418.392
Technology,Romania,Bihor,Phones,42.84,252.18
Technology,Romania,Bihor,Accessories,16.26,41.73
Technology,India,Bihar,Phones,1534.74,5896.5
Technology,India,Bihar,Machines,77.55,597
Technology,India,Bihar,Copiers,47.7,1590.66
Technology,India,Bihar,Accessories,37.08,758.28
Technology,Angola,Bie,Copiers,31.05,239.04
Technology,Germany,Berlin,Phones,1565.559,9900.279
Technology,Germany,Berlin,Machines,66.702,1528.632
Technology,Germany,Berlin,Copiers,1429.821,12036.411
Technology,Germany,Berlin,Accessories,301.149,3188.349
Technology,Nigeria,Benue,Machines,-166.212,94.068
Technology,Bolivia,Beni,Copiers,9.506,96.806
Technology,Angola,Benguela,Phones,812.04,2947.56
Technology,Russia,Belgorod,Phones,2.94,148.8
Technology,Russia,Belgorod,Accessories,36.84,122.88
Technology,Hungary,Bekes,Accessories,20.58,158.58
Technology,Lebanon,Beirut,Machines,124.86,624.42
Technology,Lebanon,Beirut,Copiers,71.46,174.33
Technology,China,Beijing,Phones,1616.64,8153.52
Technology,China,Beijing,Machines,578.1,3473.22
Technology,China,Beijing,Copiers,205.68,2075.04
Technology,China,Beijing,Accessories,145.08,667.32
Technology,New Zealand,Bay of Plenty,Phones,2518.38,7211.1
Technology,New Zealand,Bay of Plenty,Copiers,72.21,380.19
Technology,New Zealand,Bay of Plenty,Accessories,32.49,120.51
Technology,Germany,Bavaria,Phones,1122.42,4973.58
Technology,Germany,Bavaria,Machines,834.75,5267.22
Technology,Germany,Bavaria,Copiers,1066.53,4528.89
Technology,Germany,Bavaria,Accessories,2190.09,6121.53
Technology,Nigeria,Bauchi,Phones,-95.16,43.92
Technology,Nigeria,Bauchi,Accessories,-13.848,12.582
Technology,Turkey,Batman,Accessories,-44.958,39.432
Technology,Spain,Basque Country,Phones,66.6,1249.02
Technology,Spain,Basque Country,Machines,164.112,1890.432
Technology,Spain,Basque Country,Copiers,1865.01,5509.98
Technology,Spain,Basque Country,Accessories,680.85,1820.22
Technology,Russia,Bashkortostan,Phones,202.08,780.78
Technology,Russia,Bashkortostan,Machines,132.33,569.97
Technology,Russia,Bashkortostan,Copiers,517.38,2442.42
Technology,Russia,Bashkortostan,Accessories,179.97,669.54
Technology,Switzerland,Basel-Stadt,Phones,35.04,292.44
Technology,Switzerland,Basel-Stadt,Copiers,899.1,1913.4
Technology,Democratic Republic of the Congo,Bas-Congo,Copiers,39.6,247.86
Technology,Dominican Republic,Barahona,Phones,77.532,456.112
Technology,Dominican Republic,Barahona,Accessories,669.76,1914.08
Technology,Egypt,Bani Suwayf,Machines,133.2,532.98
Technology,Central African Republic,Bangui,Phones,45.81,176.22
Technology,Central African Republic,Bangui,Accessories,292.8,976.08
Technology,Thailand,Bangkok,Phones,2428.2006,23181.7506
Technology,Thailand,Bangkok,Machines,468.0306,3587.9406
Technology,Thailand,Bangkok,Copiers,-711.4344,5870.4156
Technology,Thailand,Bangkok,Accessories,-758.7468,2423.9232
Technology,Libya,Banghazi,Machines,45.36,324.36
Technology,Libya,Banghazi,Copiers,193.98,748.05
Technology,Democratic Republic of the Congo,Bandundu,Machines,121.86,530.64
Technology,Democratic Republic of the Congo,Bandundu,Accessories,6.12,155.88
Technology,Somalia,Banaadir,Phones,18.93,65.31
Technology,Somalia,Banaadir,Copiers,91.14,759.66
Technology,Somalia,Banaadir,Accessories,129.09,332.91
Technology,Mali,Bamako,Phones,116.34,1368.15
Technology,Mali,Bamako,Machines,476.31,1603.23
Technology,Mali,Bamako,Copiers,23.34,290.97
Technology,Mali,Bamako,Accessories,8.85,55.35
Technology,Turkey,Balikesir,Phones,-72.996,52.104
Technology,Indonesia,Bali,Phones,29.1834,121.1634
Technology,Indonesia,Bali,Machines,164.1021,1146.1221
Technology,Spain,Balearic Islands,Phones,459,2295
Technology,Spain,Balearic Islands,Machines,-28.653,476.037
Technology,Spain,Balearic Islands,Copiers,314.67,1115.97
Technology,Spain,Balearic Islands,Accessories,51.75,136.26
Technology,Azerbaijan,Baki,Phones,80.31,279.21
Technology,Azerbaijan,Baki,Machines,24.24,51.63
Technology,Azerbaijan,Baki,Accessories,488.22,1334.64
Technology,Mexico,Baja California Sur,Phones,10.44,524.28
Technology,Mexico,Baja California,Phones,164.1,1337.88
Technology,Mexico,Baja California,Machines,67.92,242.64
Technology,Mexico,Baja California,Copiers,338.37196,1391.23196
Technology,Mexico,Baja California,Accessories,868.06,2385.28
Technology,Brazil,Bahia,Phones,-1584.592,1810.208
Technology,Brazil,Bahia,Machines,-1110.384,927.536
Technology,Brazil,Bahia,Copiers,-1094.13644,1997.88356
Technology,Brazil,Bahia,Accessories,-72,337.32
Technology,Iraq,Baghdad,Phones,671.43,2439
Technology,Iraq,Baghdad,Machines,1130.22,4064.73
Technology,Iraq,Baghdad,Copiers,262.32,1320.84
Technology,Iraq,Baghdad,Accessories,281.31,911.58
Technology,Germany,Baden-Württemberg,Phones,1861.41,8597.4
Technology,Germany,Baden-Württemberg,Machines,564.87,2742.3
Technology,Germany,Baden-Württemberg,Copiers,1959.45,6474.36
Technology,Germany,Baden-Württemberg,Accessories,475.65,2438.4
Technology,Romania,Bacau,Machines,24.24,51.63
Technology,Romania,Bacau,Copiers,206.19,860.43
Technology,Iraq,Babil,Phones,40.8,272.28
Technology,Iraq,Babil,Accessories,14.46,144.9
Technology,Ecuador,Azuay,Phones,69.8,410.8
Technology,Turkey,Aydin,Machines,-9.312,37.128
Technology,Portugal,Aveiro,Phones,-341.475,341.475
Technology,France,Auvergne,Phones,-100.2225,709.0275
Technology,France,Auvergne,Accessories,30.57,72.84
Technology,Australia,Australian Capital Territory,Phones,-500.4,2689.83
Technology,Australia,Australian Capital Territory,Machines,-488.916,990.774
Technology,Australia,Australian Capital Territory,Copiers,-913.2,3597.84
Technology,Australia,Australian Capital Territory,Accessories,-459.378,3362.172
Technology,New Zealand,Auckland,Phones,-562.608,2515.032
Technology,New Zealand,Auckland,Machines,-142.368,712.872
Technology,New Zealand,Auckland,Copiers,-1823.976,7135.704
Technology,New Zealand,Auckland,Accessories,-1305.36,3735.63
Technology,Honduras,Atlántida,Phones,-1224.276,2664.384
Technology,Honduras,Atlántida,Copiers,-358.14492,1411.55508
Technology,Honduras,Atlántida,Accessories,-273.556,786.864
Technology,Colombia,Atlántico,Phones,162.18,508.78
Technology,Colombia,Atlántico,Copiers,395.98496,2203.10496
Technology,Colombia,Atlántico,Accessories,181.92,483.32
Technology,Benin,Atakora,Copiers,243.3,486.66
Technology,Benin,Atakora,Accessories,4.14,59.34
Technology,Egypt,Asyut,Phones,62.7,222.21
Technology,Egypt,Asyut,Accessories,6.45,58.83
Technology,Egypt,Aswan,Phones,251.7,670.62
Technology,Egypt,Aswan,Machines,39.54,263.64
Technology,Egypt,Aswan,Copiers,511.71,1322.25
Technology,Spain,Asturias,Machines,28.944,108.594
Technology,Spain,Asturias,Copiers,287.94,639.96
Technology,Russia,Astrakhan',Machines,48.9,546.39
Technology,Russia,Astrakhan',Copiers,335.1,1101.48
Technology,Russia,Astrakhan',Accessories,5.4,54.42
Technology,Kazakhstan,Astana,Phones,-107.148,78.372
Technology,India,Assam,Accessories,164.97,1031.4
Technology,Turkmenistan,Ashgabat,Machines,-170.22,81.18
Technology,Ghana,Ashanti,Phones,27.48,183.36
Technology,Ghana,Ashanti,Machines,296.91,684.87
Technology,Ghana,Ashanti,Copiers,185.52,378.66
Technology,Ghana,Ashanti,Accessories,614.7,1536.84
Technology,Saudi Arabia,Ash Sharqiyah,Phones,143.28,651.39
Technology,Saudi Arabia,Ash Sharqiyah,Machines,11.88,149.04
Technology,Saudi Arabia,Ash Sharqiyah,Accessories,121.26,431.49
Technology,Egypt,Ash Sharqiyah,Phones,5.52,138.48
Technology,Egypt,Ash Sharqiyah,Accessories,10.35,258.75
Technology,Tanzania,Arusha,Copiers,73.44,293.88
Technology,Tanzania,Arusha,Accessories,65.79,147.63
Technology,Haiti,Artibonite,Phones,-149.088,223.632
Technology,Haiti,Artibonite,Copiers,6.217360000,207.69736
Technology,Haiti,Artibonite,Accessories,15.664,134.544
Technology,Cuba,Artemisa,Phones,95.44,198.96
Technology,Cuba,Artemisa,Copiers,166.90152,348.54152
Technology,Cuba,Artemisa,Accessories,18.84,209.76
Technology,Russia,Arkhangel'sk,Machines,335.49,1056.6
Technology,Russia,Arkhangel'sk,Accessories,114.84,315.39
Technology,United States,Arkansas,Phones,577.7686,2136.81
Technology,United States,Arkansas,Accessories,683.6698,1788.44
Technology,United States,Arizona,Phones,818.6728,7388.776
Technology,United States,Arizona,Machines,-930.941,965.949
Technology,United States,Arizona,Accessories,224.7694,3396.16
Technology,Chile,Arica y Parinacota,Accessories,84.42,338.1
Technology,Iran,Ardabil,Phones,342.48,2658.12
Technology,Iran,Ardabil,Machines,59.22,174.24
Technology,Iran,Ardabil,Accessories,57.69,524.31
Technology,Iraq,Arbil,Phones,59.4,273.36
Technology,Iraq,Arbil,Machines,21.84,312.09
Technology,Iraq,Arbil,Copiers,469.8,2996.55
Technology,Iraq,Arbil,Accessories,56.31,112.62
Technology,Colombia,Arauca,Copiers,22.17012,284.37012
Technology,Venezuela,Aragua,Machines,-25.368,40.032
Technology,Venezuela,Aragua,Copiers,-209.85184,611.10816
Technology,Romania,Arad,Phones,30.54,169.68
Technology,Saudi Arabia,Ar Riyad,Phones,1010.19,2981.46
Technology,Saudi Arabia,Ar Riyad,Machines,620.22,2895.54
Technology,Saudi Arabia,Ar Riyad,Copiers,1575,4920.51
Technology,Saudi Arabia,Ar Riyad,Accessories,281.01,936.81
Technology,France,Aquitaine,Phones,995.6685,3999.0885
Technology,France,Aquitaine,Machines,498.168,3663.738
Technology,France,Aquitaine,Copiers,326.3445,3700.0245
Technology,France,Aquitaine,Accessories,470.58,2657.28
Technology,Kazakhstan,Aqmola,Phones,-225.339,129.141
Technology,Kazakhstan,Aqmola,Accessories,-80.514,34.506
Technology,Italy,Apulia,Phones,-868.632,3596.148
Technology,Italy,Apulia,Machines,-513.708,1027.332
Technology,Italy,Apulia,Copiers,1650.78,3961.29
Technology,Italy,Apulia,Accessories,506.94,3303.96
Technology,Venezuela,Anzoátegui,Accessories,-22.812,97.848
Technology,Belgium,Antwerp,Phones,757.89,2550.51
Technology,Belgium,Antwerp,Machines,29.7,372.6
Technology,Belgium,Antwerp,Copiers,451.08,2112.39
Technology,Belgium,Antwerp,Accessories,67.62,287.58
Technology,Chile,Antofagasta,Copiers,318.64032,638.56032
Technology,Chile,Antofagasta,Accessories,21.6,216.72
Technology,Colombia,Antioquia,Phones,222.96,703.92
Technology,Colombia,Antioquia,Copiers,332.09732,1019.29732
Technology,Colombia,Antioquia,Accessories,538.1,2042.24
Technology,Turkey,Antalya,Phones,-139.05,150.24
Technology,Turkey,Antalya,Machines,-65.862,68.628
Technology,Turkey,Antalya,Copiers,-112.374,95.616
Technology,Turkey,Antalya,Accessories,-88.23,126.24
Technology,Eritrea,Anseba,Accessories,73.02,169.92
Technology,Algeria,Annaba,Copiers,31.23,260.49
Technology,Algeria,Annaba,Accessories,104.73,488.73
Technology,Turkey,Ankara,Phones,-1461.702,1401.228
Technology,Turkey,Ankara,Machines,-428.592,561.528
Technology,Turkey,Ankara,Copiers,-430.734,476.916
Technology,Turkey,Ankara,Accessories,-1311.138,1388.652
Technology,China,Anhui,Phones,1141.86,3929.31
Technology,China,Anhui,Machines,774.54,1665.42
Technology,China,Anhui,Copiers,1180.92,5375.97
Technology,China,Anhui,Accessories,255.48,1327.17
Technology,Uzbekistan,Andijan,Machines,6.78,169.68
Technology,India,Andhra Pradesh,Phones,795.45,4344.63
Technology,India,Andhra Pradesh,Machines,384.84,1763.28
Technology,India,Andhra Pradesh,Copiers,332.1,1359.18
Technology,India,Andhra Pradesh,Accessories,161.7,683.7
Technology,Spain,Andalusía,Phones,2233.401,7546.311
Technology,Spain,Andalusía,Machines,341.928,2531.628
Technology,Spain,Andalusía,Copiers,956.76,5040.96
Technology,Spain,Andalusía,Accessories,650.67,1444.62
Technology,Peru,Ancash,Phones,-47.832,159.408
Technology,Nigeria,Anambra,Copiers,-80.016,95.994
Technology,Nigeria,Anambra,Accessories,-16.269,24.381
Technology,Madagascar,Analamanga,Phones,111.51,418.35
Technology,Madagascar,Analamanga,Machines,798.18,2380.5
Technology,Madagascar,Analamanga,Copiers,113.85,726.42
Technology,Madagascar,Analamanga,Accessories,129.18,727.68
Technology,Brazil,Amazonas,Phones,68.7,221.7
Technology,Brazil,Amazonas,Copiers,83.21992,189.65992
Technology,Brazil,Amazonas,Accessories,642.52,1790.88
Technology,Turkey,Amasya,Phones,-28.866,30.384
Technology,Turkey,Amasya,Machines,-42.48,33.3
Technology,Brazil,Amapá,Phones,127.3,410.8
Technology,Brazil,Amapá,Copiers,310.53316,692.03316
Technology,France,Alsace,Phones,144.567,1124.397
Technology,France,Alsace,Machines,-.985500000,773.1345
